617.000000,2034.000000,2471.000000,2133.000000
620.000000,2029.000000,2474.000000,2128.000000
467.000000,1910.000000,2309.000000,1999.000000
615.000000,1905.000000,2454.000000,2001.000000
934.000000,1906.000000,2795.000000,2015.000000
454.000000,1892.000000,2296.000000,1981.000000
720.000000,2079.000000,2584.000000,2186.000000
469.000000,1902.000000,2310.000000,1991.000000
363.000000,1933.000000,2214.000000,2017.000000
664.000000,1906.000000,2504.000000,2003.000000
570.000000,1942.000000,2413.000000,2036.000000
661.000000,1901.000000,2500.000000,1998.000000
498.000000,1888.000000,2338.000000,1979.000000
669.000000,1901.000000,2508.000000,1998.000000
448.000000,2064.000000,2309.000000,2152.000000
316.000000,1844.000000,2160.000000,1930.000000
499.000000,1892.000000,2338.000000,1983.000000
191.000000,1844.000000,2049.000000,1926.000000
